normalized,original,source,word_length,is_compound,morpheme_count
xnitj,ḫnitj,bbaw,5,False,1
xnitw,ẖnitw,bbaw,5,False,1
xniwt,ẖniwt,bbaw,5,False,1
xniyw,ẖniyw,bbaw,5,False,1
xnjpl,ḫnjpl,bbaw,5,False,1
xnjtw,ḫnjtw,bbaw,5,False,1
xnkwj,ẖnkwj,bbaw,5,False,1
xnmpl,ḫnmpl,bbaw,5,False,1
xnmst,ḫnmst,bbaw,5,False,1
xnmsw,Ḫnmsw,bbaw,5,False,1
xnmtj,ḫnmtj,bbaw,5,False,1
xnmtt,ḫnmtt,bbaw,5,False,1
xnmtw,ḫnmtw,bbaw,5,False,1
xnnin,ḫnnin,bbaw,5,False,1
xnniw,ẖnnꞽw,tla,5,False,1
xnnjw,ẖnnjw,bbaw,5,False,1
xnnpl,ẖnnpl,bbaw,5,False,1
xnnti,ẖnntꞽ,tla,5,False,1
xnntj,ẖnntj,bbaw,5,False,1
xnntw,ẖnntw,bbaw,5,False,1
xnnty,ẖnnty,bbaw,5,False,1
xnnwj,ẖnnwj,bbaw,5,False,1
xnpjn,ḫnpjn,bbaw,5,False,1
xnptw,ḫnptw,bbaw,5,False,1
xnrjw,ḫnrjw,bbaw,5,False,1
xnrnw,ẖnrnw,bbaw,5,False,1
xnrpl,ḫnrpl,bbaw,5,False,1
xnrtj,ḫnrtj,bbaw,5,False,1
xnrwj,ḫnrwj,bbaw,5,False,1
xnrwt,ḫnrwt,bbaw,5,False,1
xnryt,ḫnryt,bbaw,5,False,1
xnsat,Ḫnsꜣt,bbaw,5,False,1
xnsay,ḫnsꜣy,bbaw,5,False,1
xnsdu,ḫnsdu,bbaw,5,False,1
xnsjt,ḫnsjt,bbaw,5,False,1
xnspl,ḫnšpl,bbaw,5,False,1
xnswy,Ḫnswy,bbaw,5,False,1
xnsxr,ẖnsḫr,bbaw,5,False,1
xnsyt,ḫnsyt,bbaw,5,False,1
xntdn,ḫntdn,bbaw,5,False,1
xntin,ḫntin,bbaw,5,False,1
xntit,ḫntit,bbaw,5,False,1
xntiw,ḫntiw,bbaw,5,False,1
xntiy,ḫntiy,bbaw,5,False,1
xntji,ẖntji,bbaw,5,False,1
xntjt,ḫntjt,bbaw,5,False,1
xntjw,ḫntjw,bbaw,5,False,1
xntjy,ḫntjy,bbaw,5,False,1
xntkt,ẖntkt,bbaw,5,False,1
xntpl,ḫntpl,bbaw,5,False,1
xntsj,ḫntšj,bbaw,5,False,1
xntsw,ḫntšw,bbaw,5,False,1
xntti,ḫntti,bbaw,5,False,1
xnttj,ḫnttj,bbaw,5,False,1
xnttn,ḫnttn,bbaw,5,False,1
xntyt,ḫntyt,bbaw,5,False,1
xnwnn,ẖnwnn,bbaw,5,False,1
xnwpl,ḫnwpl,bbaw,5,False,1
xnwrt,ḫnwrt,bbaw,5,False,1
xnwsw,ḫnwsw,bbaw,5,False,1
xnwtj,ẖnwtj,bbaw,5,False,1
xnwtt,ẖnwtt,bbaw,5,False,1
xnwty,Ḫnwty,bbaw,5,False,1
xnxni,ẖnẖni,bbaw,5,False,1
xnxnn,ḫnḫnn,bbaw,5,False,1
xnxnw,ẖnẖnw,bbaw,5,False,1
xnzfw,ḫnzfw,bbaw,5,False,1
xnzjw,ḫnzjw,bbaw,5,False,1
xnzwt,ḫnzwt,bbaw,5,False,1
xpddu,ḫpddu,bbaw,5,False,1
xpdpl,ḫpdpl,bbaw,5,False,1
xpikw,ḫpikw,bbaw,5,False,1
xpiti,ḫpitꞽ,tla,5,False,1
xpitj,ḫpitj,bbaw,5,False,1
xpitn,ḫpitn,bbaw,5,False,1
xpitw,ḫpitw,bbaw,5,False,1
xpiwj,ḫpiwj,bbaw,5,False,1
xpiwt,ḫpiwt,bbaw,5,False,1
xpiyw,ḫpiyw,bbaw,5,False,1
xpnwt,ḫpnwt,bbaw,5,False,1
xppwt,ḫppwt,bbaw,5,False,1
xprjn,ḫprjn,bbaw,5,False,1
xprjw,ḫprjw,bbaw,5,False,1
xprka,ḫprkꜣ,bbaw,5,False,1
xprkw,ḫprkw,bbaw,5,False,1
xprnn,ḫprnn,bbaw,5,False,1
xprpl,ḫprpl,bbaw,5,False,1
xprpw,ḫprpw,bbaw,5,False,1
xprti,ḫprtꞽ,tla,5,False,1
xprtj,ḫprtj,bbaw,5,False,1
xprtn,ḫprtn,bbaw,5,False,1
xprtw,ḫprtw,bbaw,5,False,1
xprwj,ḫprwj,bbaw,5,False,1
xprwn,ḫprwn,bbaw,5,False,1
xprxr,ḫprḫr,bbaw,5,False,1
xpryt,ḫpryt,bbaw,5,False,1
xpsdu,ḫpšdu,bbaw,5,False,1
xpsfj,ḫpšfj,bbaw,5,False,1
xpspl,ḫpšpl,bbaw,5,False,1
xpstw,ḫpštw,bbaw,5,False,1
xpsyt,Ḫpšyt,bbaw,5,False,1
xpsyw,ḫpšyw,bbaw,5,False,1
xpwpl,ẖpwpl,bbaw,5,False,1
xpwst,ḫpwšt,bbaw,5,False,1
xrddu,ẖrddu,bbaw,5,False,1
xrdpl,ẖrdpl,bbaw,5,False,1
xrgrh,ẖrgrḥ,bbaw,5,False,1
xritj,ḫritj,bbaw,5,False,1
xrjpl,ẖrjpl,bbaw,5,False,1
xrjtw,ẖrjtw,bbaw,5,False,1
xrjwj,ẖrjwj,bbaw,5,False,1
xrndw,ḫrndw,bbaw,5,False,1
xrpkj,ḫrpkj,bbaw,5,False,1
xrppl,ḫrppl,bbaw,5,False,1
xrpsr,Ḫrpsr,bbaw,5,False,1
xrptn,ḫrptn,bbaw,5,False,1
xrptw,ḫrptw,bbaw,5,False,1
xrpyt,ḫrpyt,bbaw,5,False,1
xrstj,ḫrstj,bbaw,5,False,1
xrtpl,ḫrtpl,bbaw,5,False,1
xrufi,ḫrufꞽ,tla,5,False,1
xrufj,ḫrufj,bbaw,5,False,1
xrwdu,ẖrwdu,bbaw,5,False,1
xrwpl,ḫrwpl,bbaw,5,False,1
xrwtw,ḫrwtw,bbaw,5,False,1
xrwyt,ḫrwyt,bbaw,5,False,1
xrwyw,ḫrwyw,bbaw,5,False,1
xrxrt,ḫrḫrt,bbaw,5,False,1
xrypl,ḫrypl,bbaw,5,False,1
xrytt,ḫrytt,bbaw,5,False,1
xrywt,ḫrywt,bbaw,5,False,1
xsadd,ḫsꜥdḏ,bbaw,5,False,1
xsahn,ḫsꜣḥn,bbaw,5,False,1
xsayt,ẖsꜣyt,bbaw,5,False,1
xsbdt,ḫsbdt,bbaw,5,False,1
xsbdy,ḫsbḏy,bbaw,5,False,1
xsfit,ḫsfit,bbaw,5,False,1
xsfiw,ḫsfiw,bbaw,5,False,1
xsfnf,ḫsfnf,bbaw,5,False,1
xsfpl,ḫsfpl,bbaw,5,False,1
xsftj,ḫsftj,bbaw,5,False,1
xsftw,ḫsftw,bbaw,5,False,1
xsfwj,ḫsfwj,bbaw,5,False,1
xsfyt,ḫsfyt,bbaw,5,False,1
xsrnn,ḫsrnn,bbaw,5,False,1
xswpl,ẖswpl,bbaw,5,False,1
xtadu,ḫtꜣdu,bbaw,5,False,1
xtftj,ḫtftj,bbaw,5,False,1
xtipl,ḫtipl,bbaw,5,False,1
xtitj,ḫtitj,bbaw,5,False,1
xtiww,ḫtiww,bbaw,5,False,1
xtiyw,ḫtiyw,bbaw,5,False,1
xtjwt,ḫtjwt,bbaw,5,False,1
xtjxt,ḫtjḫt,bbaw,5,False,1
xtmpl,ḫtmpl,bbaw,5,False,1
xtmti,ḫtmtꞽ,tla,5,False,1
xtmtj,ḫtmtj,bbaw,5,False,1
xtmtt,ḫtmtt,bbaw,5,False,1
xtmtw,ḫtmtw,bbaw,5,False,1
xtmwt,ḫtmwt,bbaw,5,False,1
xtmyt,ḫtmyt,bbaw,5,False,1
xtmyw,ḫtmyw,bbaw,5,False,1
xtrux,ḫtruḫ,bbaw,5,False,1
xtwpl,Ḫtwpl,bbaw,5,False,1
xtxtn,ḫtḫtn,tla,5,False,1
xtxtw,ḫtḫtw,bbaw,5,False,1
xtypl,ḫtypl,bbaw,5,False,1
xtytj,ḫtytj,bbaw,5,False,1
xwasn,Ḫwꜣsn,bbaw,5,False,1
xwawn,ḫwꜣwn,bbaw,5,False,1
xwawt,ḫwꜣwt,bbaw,5,False,1
xwddt,ḫwddt,bbaw,5,False,1
xwdpl,ḫwdpl,bbaw,5,False,1
xwdta,ḫwdtꜣ,bbaw,5,False,1
xwdtj,ḫwdtj,bbaw,5,False,1
xwiaw,ḫwiꜣw,bbaw,5,False,1
xwikw,ḫwikw,bbaw,5,False,1
xwipl,ḫwipl,bbaw,5,False,1
xwiyn,ḫwiyn,bbaw,5,False,1
xwsin,ḫwsin,bbaw,5,False,1
xwstj,ḫwstj,bbaw,5,False,1
xwstw,ḫwstw,bbaw,5,False,1
xwtjw,ḫwtjw,bbaw,5,False,1
xwtpl,ḫwtpl,bbaw,5,False,1
xwxdt,ḫwḫdt,bbaw,5,False,1
xwzin,ḫwzin,bbaw,5,False,1
xwziw,ḫwziw,bbaw,5,False,1
xxayt,ẖḫꜣyt,bbaw,5,False,1
xxnnj,ḫẖnnj,bbaw,5,False,1
xxnnw,ḫẖnnw,bbaw,5,False,1
yakbw,yꜣkbw,bbaw,5,False,1
ydjaa,ydjꜥꜣ,bbaw,5,False,1
ymtpl,ymtpl,bbaw,5,False,1
ynplr,ynplrʾ,bbaw,5,False,1
ynwma,ynwmꜥ,bbaw,5,False,1
ypgdd,ypgdd,bbaw,5,False,1
yshmw,ysḥmw,bbaw,5,False,1
ytpay,ytpꜣy,bbaw,5,False,1
ywbat,ywbꜣtʾ,bbaw,5,False,1
ywjpl,ywjpl,bbaw,5,False,1
zaatj,zꜣꜣtj,bbaw,5,False,1
zaayw,zꜣꜣyw,bbaw,5,False,1
zabpl,zꜣbpl,bbaw,5,False,1
zabwt,zꜣbwt,bbaw,5,False,1
zadww,zꜣḏww,bbaw,5,False,1
zafpl,zꜣfpl,bbaw,5,False,1
zahrt,zꜣhrt,bbaw,5,False,1
zanhm,zꜣnḥm,bbaw,5,False,1
zarpl,zꜣrpl,bbaw,5,False,1
zatdu,zꜣtdu,bbaw,5,False,1
zatpl,zꜣtpl,bbaw,5,False,1
zaujn,zꜣujn,bbaw,5,False,1
zaupl,zꜣupl,bbaw,5,False,1
zautj,zꜣutj,bbaw,5,False,1
zautw,zꜣutw,bbaw,5,False,1
zauwt,zꜣuwt,bbaw,5,False,1
zauyw,zꜣuyw,bbaw,5,False,1
zawaw,zꜣwꜣw,bbaw,5,False,1
zawik,zꜣwık,bbaw,5,False,1
zawpl,zꜣwpl,bbaw,5,False,1
zawti,zꜣwtꞽ,tla,5,False,1
zawtj,zꜣwtj,bbaw,5,False,1
zaywt,zꜣywt,bbaw,5,False,1
zbitj,zbitj,bbaw,5,False,1
zbitw,zbitw,bbaw,5,False,1
zbizj,zbizj,bbaw,5,False,1
zbnbn,zbnbn,bbaw,5,False,1
zbtpl,zbtpl,bbaw,5,False,1
zbtww,zbtww,bbaw,5,False,1
zbwpl,zbwpl,bbaw,5,False,1
zjnxr,zjnḫr,bbaw,5,False,1
zkrpl,zkrpl,bbaw,5,False,1
zmamw,zmꜣmw,bbaw,5,False,1
zmapl,zmꜣpl,bbaw,5,False,1
zmatj,zmꜣtj,bbaw,5,False,1
zmatw,zmꜣtw,bbaw,5,False,1
zmawt,zmꜣwt,bbaw,5,False,1
zmayt,zmꜣyt,bbaw,5,False,1
zmayw,zmꜣyw,bbaw,5,False,1
zmnnw,zmnnw,bbaw,5,False,1
zmplt,Zmplt,bbaw,5,False,1
zmryt,zmryt,bbaw,5,False,1
zmzrw,zmzrw,bbaw,5,False,1
znbaw,znbꜣw,bbaw,5,False,1
znfpl,znfpl,bbaw,5,False,1
znfws,znfws,bbaw,5,False,1
znhmw,znḥmw,bbaw,5,False,1
znhpl,znḥpl,bbaw,5,False,1
znipl,znipl,bbaw,5,False,1
znnjw,znnjw,bbaw,5,False,1
znnpl,znnpl,bbaw,5,False,1
znnyw,znnyw,bbaw,5,False,1
znsnj,znšnj,bbaw,5,False,1
znwpl,znwpl,bbaw,5,False,1
znxaw,znḫꜥw,bbaw,5,False,1
znznt,znznt,bbaw,5,False,1
zpiti,zpitꞽ,tla,5,False,1
zpitj,zpitj,bbaw,5,False,1
zpitw,zpitw,bbaw,5,False,1
zpjpl,zpjpl,bbaw,5,False,1
zptpl,zptpl,bbaw,5,False,1
zpwpl,zpwpl,bbaw,5,False,1
zpypl,zpypl,bbaw,5,False,1
zsapl,zšꜣpl,bbaw,5,False,1
zsnit,zšnit,bbaw,5,False,1
zsnni,zšnni,bbaw,5,False,1
zsnpl,zšnpl,bbaw,5,False,1
zswpl,zšwpl,bbaw,5,False,1
zszst,Zšzšt,bbaw,5,False,1
ztjpl,Ztjpl,bbaw,5,False,1
ztsnw,ztsnw,bbaw,5,False,1
zttjw,Zttjw,bbaw,5,False,1
zwjnn,zwjnn,bbaw,5,False,1
zwnuw,zwnuw,bbaw,5,False,1
zwrjn,zwrjn,bbaw,5,False,1
zwrjw,zwrjw,bbaw,5,False,1
zwryw,zwryw,bbaw,5,False,1
zwzwj,Zwzwj,bbaw,5,False,1
zxann,zḫꜥnn,bbaw,5,False,1
zxapl,zẖꜣpl,bbaw,5,False,1
zxatj,zẖꜣtj,bbaw,5,False,1
zxaww,zẖꜣww,bbaw,5,False,1
zxaxr,zẖꜣḫr,bbaw,5,False,1
zxayt,zẖꜣyt,bbaw,5,False,1
zxika,zḫikꜣ,bbaw,5,False,1
zxndu,zḫndu,bbaw,5,False,1
zxnin,zḫnin,bbaw,5,False,1
zxnit,zḫnit,bbaw,5,False,1
zxnwj,zḫnwj,bbaw,5,False,1
zxnxx,zẖnẖẖ,bbaw,5,False,1
zxrxr,zẖrḫr,bbaw,5,False,1
zxzpl,zḫzpl,bbaw,5,False,1
zxztn,zḫztn,bbaw,5,False,1
zzsnw,zzSnw,bbaw,5,False,1
aaatpl,ꜣꜥꜥtpl,bbaw,6,False,1
aabtpl,ꜥꜣbtpl,bbaw,6,False,1
aadjna,ꜥꜣdjnꜣ,bbaw,6,False,1
aadtpl,ꜥꜣdtpl,bbaw,6,False,1
aaduwj,ꜥꜥduwj,bbaw,6,False,1
aagasw,ꜥꜣgꜣsw,bbaw,6,False,1
aagtpl,ꜥꜣgtpl,bbaw,6,False,1
aaikwj,ꜥꜣikwj,bbaw,6,False,1
aajrrw,ꜥꜣjrʾrw,bbaw,6,False,1
aakapl,ꜥꜣkꜣpl,bbaw,6,False,1
aamadj,ꜥꜣmꜥdj,bbaw,6,False,1
aamtpl,ꜥꜣmtpl,bbaw,6,False,1
aamwpl,ꜥꜣmwpl,bbaw,6,False,1
aanjpl,ꜥꜥnjpl,bbaw,6,False,1
aanjtj,ꜥꜥnjtj,bbaw,6,False,1
aatjdu,ꜥꜣtjdu,bbaw,6,False,1
aawjdu,ꜥꜣwjdu,bbaw,6,False,1
aawtpl,ꜥꜣwtpl,bbaw,6,False,1
aaytpl,ꜥꜣytpl,bbaw,6,False,1
aaywpl,ꜥꜣywpl,bbaw,6,False,1
ababkw,ꜣbꜣbkw,bbaw,6,False,1
ababtj,ꜥbꜥbtj,bbaw,6,False,1
abawpl,ꜥbꜣwpl,bbaw,6,False,1
abdtpl,ꜣbdtpl,bbaw,6,False,1
abdupl,ꜥbdupl,bbaw,6,False,1
abdwpl,ꜣbdwpl,bbaw,6,False,1
abpsay,ꜥbpšꜣy,bbaw,6,False,1
abxnpl,ꜥbḫnpl,bbaw,6,False,1
abxttj,ꜣbḫttj,bbaw,6,False,1
adawpl,ꜥḏꜣwpl,bbaw,6,False,1
addtpl,ꜥḏdtpl,bbaw,6,False,1
addwpl,ꜥḏdwpl,bbaw,6,False,1
addypl,ꜥḏdypl,bbaw,6,False,1
adjadj,ꜥḏjꜥḏj,bbaw,6,False,1
admmpl,ꜥdmmpl,bbaw,6,False,1
adtppl,ꜣdṯppl,bbaw,6,False,1
adwjpl,ꜥḏwjpl,bbaw,6,False,1
afknty,ꜥfknty,bbaw,6,False,1
afntpl,ꜥfntpl,bbaw,6,False,1
afntyw,ꜥfntyw,bbaw,6,False,1
agabit,ꜣgꜣbit,bbaw,6,False,1
agatpl,ꜥgꜣtpl,bbaw,6,False,1
agayna,ꜥgꜣynꜣ,bbaw,6,False,1
agaypl,ꜥgꜣypl,bbaw,6,False,1
ahakwj,ꜥḥꜥkwj,bbaw,6,False,1
ahandu,ꜥḥꜣndu,bbaw,6,False,1
ahanwn,ꜥḥꜥnwn,bbaw,6,False,1
ahatpl,ꜥḥꜥtpl,bbaw,6,False,1
ahawpl,ꜥḥꜣwpl,bbaw,6,False,1
ahawti,ꜥḥꜣwtꞽ,tla,6,False,1
ahawtj,ꜥḥꜣwtj,bbaw,6,False,1
ahawtw,ꜥḥꜣwtw,bbaw,6,False,1
ahaypl,ꜥḥꜥypl,bbaw,6,False,1
ahtjdu,ꜣḥtjdu,bbaw,6,False,1
ahtjwa,ꜥḥtjwꜣ,bbaw,6,False,1
ahwtpl,ꜥḥwtpl,bbaw,6,False,1
ahwwtj,ꜥḥwwtj,bbaw,6,False,1
ahytpl,ꜣḥytpl,bbaw,6,False,1
ajwjdu,ꜣjwjdu,bbaw,6,False,1
aksapw,ꜥksꜣpw,bbaw,6,False,1
amaapl,ꜥmꜥꜥpl,bbaw,6,False,1
amampl,ꜥmꜣmpl,bbaw,6,False,1
amamyt,ꜥmꜣmyt,bbaw,6,False,1
amawti,ꜣmꜥwtꞽ,tla,6,False,1
amawtj,ꜣmꜥwtj,bbaw,6,False,1
ammwpl,ꜣmmwpl,bbaw,6,False,1
amswdu,ꜣmswdu,bbaw,6,False,1
anantw,ꜥnꜥntw,bbaw,6,False,1
ananxj,ꜥnꜥnḫj,bbaw,6,False,1
anbwpl,ꜥnbwpl,bbaw,6,False,1
andwdu,ꜥnḏwdu,bbaw,6,False,1
andwpl,ꜥnḏwpl,bbaw,6,False,1
anftft,ꜥnftft,bbaw,6,False,1
annwyt,ꜥnnwyt,bbaw,6,False,1
anplya,ꜣnplyꜣ,bbaw,6,False,1
antjpl,ꜥntjpl,bbaw,6,False,1
antplt,ꜥntplt,bbaw,6,False,1
anwypl,ꜥnwypl,bbaw,6,False,1
anxdin,ꜥnḫḏin,bbaw,6,False,1
anxjmj,ꜥnḫjmj,bbaw,6,False,1
anxkwj,ꜥnḫkwj,bbaw,6,False,1
anxntt,Ꜥnḫntt,bbaw,6,False,1
anxstj,ꜥnḫstj,bbaw,6,False,1
anxtjf,ꜥnḫtjf,bbaw,6,False,1
anxtjw,ꜥnḫtjw,bbaw,6,False,1
anxtpl,ꜥnḫtpl,bbaw,6,False,1
anxwpl,ꜥnḫwpl,bbaw,6,False,1
anxypl,ꜥnḫypl,bbaw,6,False,1
apaypl,ꜥpꜣypl,bbaw,6,False,1
apdwpl,ꜣpdwpl,bbaw,6,False,1
aphwpl,ꜣpḥwpl,bbaw,6,False,1
appypl,ꜥppypl,bbaw,6,False,1
aprkwj,ꜥprkwj,bbaw,6,False,1
aprtkw,ꜥprtkw,bbaw,6,False,1
aprtpl,ꜥprtpl,bbaw,6,False,1
aprwpl,ꜥprwpl,bbaw,6,False,1
apsawt,ꜥpšꜣwt,bbaw,6,False,1
apsayt,ꜥpšꜣyt,bbaw,6,False,1
aptwpl,ꜣptwpl,bbaw,6,False,1
aqwjtj,ꜥqwjtj,bbaw,6,False,1
ararwt,ꜥrꜥrwt,bbaw,6,False,1
aratdu,ꜥrꜥtdu,bbaw,6,False,1
aratpl,ꜥrꜥtpl,bbaw,6,False,1
armawj,ꜥrʾmꜣwj,bbaw,6,False,1
arqkwj,ꜥrqkwj,bbaw,6,False,1
arrtpl,ꜥrrtpl,bbaw,6,False,1
arrwpl,ꜥrrwpl,bbaw,6,False,1
arrwtr,ꜥrrwtr,bbaw,6,False,1
arrwtt,ꜥrrwtt,bbaw,6,False,1
arrwtw,ꜥrrwtw,bbaw,6,False,1
arrwyt,ꜥrrwyt,bbaw,6,False,1
artjdu,ꜥrtjdu,bbaw,6,False,1
arytpl,ꜥrytpl,bbaw,6,False,1
asaaha,ꜥsꜥꜥḥꜥ,bbaw,6,False,1
asasjw,ꜥšꜥšjw,bbaw,6,False,1
asatpl,ꜥšꜣtpl,bbaw,6,False,1
asawpl,ꜥšꜣwpl,bbaw,6,False,1
asgajw,ꜥšgꜣjw,bbaw,6,False,1
asmwpl,ꜥšmwpl,bbaw,6,False,1
aswtpl,ꜥšwtpl,bbaw,6,False,1
ataapt,ꜣṯꜣꜣpt,bbaw,6,False,1
atftjt,Ꜣtftjt,bbaw,6,False,1
atfwpl,ꜣtfwpl,bbaw,6,False,1
atpkwi,ꜣtpkwꞽ,tla,6,False,1
atpkwj,ꜣtpkwj,bbaw,6,False,1
atpwpl,ꜣtpwpl,bbaw,6,False,1
atwtpl,ꜣtwtpl,bbaw,6,False,1
atxwpl,ꜥtḫwpl,bbaw,6,False,1
atytpl,ꜣtytpl,bbaw,6,False,1
awaitw,ꜥwꜣitw,bbaw,6,False,1
awaiwy,ꜥwꜣiwy,bbaw,6,False,1
awaiyw,ꜥwꜣiyw,bbaw,6,False,1
awawtw,ꜥwꜣwtw,bbaw,6,False,1
awdajr,ꜥwḏꜣjrʾ,bbaw,6,False,1
awdatj,ꜥwḏꜣtj,bbaw,6,False,1
awiswi,ꜣwišwi,bbaw,6,False,1
awjtpl,ꜥwjtpl,bbaw,6,False,1
awnkwj,ꜥwnkwj,bbaw,6,False,1
awntpl,ꜥwntpl,bbaw,6,False,1
awytpl,ꜥwytpl,bbaw,6,False,1
axaxpl,ꜣḫꜣḫpl,bbaw,6,False,1
axaxtj,ꜣḫꜣḫtj,bbaw,6,False,1
axgmin,ꜣḫgmin,bbaw,6,False,1
axiypl,ꜥḫiypl,bbaw,6,False,1
axmwpl,ꜥḫmwpl,bbaw,6,False,1
axmypl,ꜥḫmypl,bbaw,6,False,1
axnwtj,ꜥẖnwtj,bbaw,6,False,1
axpltj,ꜣḫpltj,bbaw,6,False,1
axtjdu,ꜣḫtjdu,bbaw,6,False,1
axtjpl,ꜣḫtjpl,bbaw,6,False,1
axtydu,ꜣḫtydu,bbaw,6,False,1
axwmkt,ꜥḫwmkt,bbaw,6,False,1
axwntw,ꜥḫwntw,bbaw,6,False,1
axwtpl,ꜣḫwtpl,bbaw,6,False,1
axwwpl,ꜣḫwwpl,bbaw,6,False,1
axwypl,ꜣḫwypl,bbaw,6,False,1
axxapl,ꜥḫḫꜣpl,bbaw,6,False,1
babapl,bꜣbꜣpl,bbaw,6,False,1
babatw,bꜣbꜣtw,bbaw,6,False,1
babawj,Bꜣbꜣwj,bbaw,6,False,1
babawt,bꜣbꜣwt,bbaw,6,False,1
babwat,bꜣbwꜣt,bbaw,6,False,1
badjjn,bꜣdjjn,bbaw,6,False,1
bagabw,bꜣgꜣbw,bbaw,6,False,1
bagayt,bꜣgꜣyt,bbaw,6,False,1
bagiyw,bꜣgiyw,bbaw,6,False,1
bagmiy,bꜣgmiy,bbaw,6,False,1
bahiwn,bꜥḥiwn,bbaw,6,False,1
bahjwn,bꜥḥjwn,bbaw,6,False,1
bairpl,bꜣirʾpl,bbaw,6,False,1
bajapl,bꜣjꜣpl,bbaw,6,False,1
bajbwj,Bꜣjbwj,bbaw,6,False,1
bajrka,bꜣjrʾkꜣ,bbaw,6,False,1
bajrqa,bꜣjrʾqꜣ,bbaw,6,False,1
bajrry,Bꜥjrʾrʾy,bbaw,6,False,1
bajrst,Bꜣjrʾst,bbaw,6,False,1
bajrtj,Bꜥjrʾtj,bbaw,6,False,1
bajryt,bꜣjrʾyt,bbaw,6,False,1
bakajw,bꜣkꜣjw,bbaw,6,False,1
bakatj,bꜣkꜣtj,bbaw,6,False,1
bakjpl,bꜣkjpl,bbaw,6,False,1
bakjwj,bꜣkjwj,bbaw,6,False,1
baktpl,bꜣktpl,bbaw,6,False,1
bakwpl,bꜣkwpl,bbaw,6,False,1
banadw,bꜣnꜣdw,bbaw,6,False,1
bandwt,bꜣndwt,bbaw,6,False,1
baqaaa,bꜣqꜣꜥꜣ,bbaw,6,False,1
barwtj,Bꜣrwtj,bbaw,6,False,1
barwyw,bꜣrwyw,bbaw,6,False,1
barypl,bꜣrʾypl,bbaw,6,False,1
basana,bꜣsꜣnꜣ,bbaw,6,False,1
basant,bꜣsꜣnt,bbaw,6,False,1
basapl,bꜣšꜣpl,bbaw,6,False,1
bastjt,Bꜣstjt,bbaw,6,False,1
batjdu,bꜣtjdu,bbaw,6,False,1
bawpln,bꜣwpln,bbaw,6,False,1
bawtpl,bꜣwtpl,bbaw,6,False,1
bbwidu,bbwꞽDU,tla,6,False,1
bbwjdu,bbwjdu,bbaw,6,False,1
bdawpl,bḏꜣwpl,bbaw,6,False,1
bdbdpl,Bdbdpl,bbaw,6,False,1
bdtjpl,bḏtjpl,bbaw,6,False,1
bhnitw,bḥnitw,bbaw,6,False,1
bhstpl,bḥstpl,bbaw,6,False,1
bhswpl,bḥswpl,bbaw,6,False,1
biktpl,bꞽktPL,tla,6,False,1
bjajpl,bjꜣjpl,bbaw,6,False,1
bjatpl,bjꜣtpl,bbaw,6,False,1
bjawpl,bjꜣwpl,bbaw,6,False,1
bjaytj,bjꜣytj,bbaw,6,False,1
bjaywt,bjꜣywt,bbaw,6,False,1
bjktpl,bjktpl,bbaw,6,False,1
bjntpl,bjntpl,bbaw,6,False,1
bjtjpl,bjtjpl,bbaw,6,False,1
bjwkpl,bjwkpl,bbaw,6,False,1
bkattj,bkꜣttj,bbaw,6,False,1
bnabna,bnꜥbnꜥ,bbaw,6,False,1
bnanaf,bnꜥnꜥf,bbaw,6,False,1
bnjtpl,bnjtpl,bbaw,6,False,1
bnntpl,bnntpl,bbaw,6,False,1
bnrjpl,bnrjpl,bbaw,6,False,1
bnrjwt,bnrjwt,bbaw,6,False,1
bnrnjt,Bnrnjt,bbaw,6,False,1
bnsypl,bnšypl,bbaw,6,False,1
bnttdu,bnttdu,bbaw,6,False,1
bnttpl,bnttpl,bbaw,6,False,1
bnwtpl,bnwtpl,bbaw,6,False,1
bnytpl,bnytpl,bbaw,6,False,1
bqswpl,bqswpl,bbaw,6,False,1
brkttw,brktṯw,bbaw,6,False,1
brwttw,brwttw,bbaw,6,False,1
bsbswt,bsbswt,bbaw,6,False,1
bstapl,bštꜣpl,bbaw,6,False,1
bsttpl,bšttpl,bbaw,6,False,1
btawpl,btꜣwpl,bbaw,6,False,1
btjnrt,btjnrt,bbaw,6,False,1
btywpl,bṯywpl,bbaw,6,False,1
bwatpl,bwꜣtpl,bbaw,6,False,1
bwgapl,bwgꜣpl,bbaw,6,False,1
bwhwnr,bwḥwnrʾ,bbaw,6,False,1
bwjayt,bwjꜣyt,bbaw,6,False,1
bwjrqa,bwjrʾqꜣ,bbaw,6,False,1
bwnrpl,bwnrʾpl,bbaw,6,False,1
bwnwdu,bwnwdu,bbaw,6,False,1
bwwawt,bwwꜣwt,bbaw,6,False,1
bxntpl,bḫntpl,bbaw,6,False,1
byatpl,byꜣtpl,bbaw,6,False,1
bzxaww,bzẖꜣww,bbaw,6,False,1
daamiw,ḏꜥꜥmꞽw,tla,6,False,1
daamjw,ḏꜥꜥmjw,bbaw,6,False,1
dabajw,ḏꜣbꜣjw,bbaw,6,False,1
dabqbq,ḏꜣbqbq,bbaw,6,False,1
dabtpl,dꜣbtpl,bbaw,6,False,1
dadajw,dꜣdꜣjw,bbaw,6,False,1
dadapl,ḏꜣḏꜣpl,bbaw,6,False,1
dadawt,ḏꜣḏꜣwt,bbaw,6,False,1
dadayn,dꜣdꜣyn,bbaw,6,False,1
dahajr,Ḏꜣhꜣjrʾ,bbaw,6,False,1
